participant,language,task,word,stop,foll_vowel,type,duration,excl,negvotva,posvotva,
010,en,s1,but,b,ʌ,,,NR,,,
010,en,r1,day,d,eɪ,POS_VOT,14,,,,
010,en,r1,pecking,p,ɛ,POS_VOT,14,,,,
010,en,r1,dirt,d,ɜː,POS_VOT,26,,,,
010,en,r1,tasty,t,ɪ,POS_VOT,53,,,,
010,en,r1,dear,d,ɪ,POS_VOT,21,,,,
010,en,r1,disataser,d,ɪ,POS_VOT,17,,,,
010,en,r1,bit,b,ɪ,POS_VOT,10,,,,
010,en,r1,could,k,ʊ,,,NV,,,
010,en,r1,bit,b,ɪ,POS_VOT,8,,,,
010,en,r1,painful,p,eɪ,POS_VOT,103,,,,
010,en,r1,bump,b,ʌ,POS_VOT,10,,,,
010,en,r1,better,b,ɛ,,,NR,,,
010,en,r1,panicked,p,æ,POS_VOT,96,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,28,,,,
010,en,r1,doing,d,uː,POS_VOT,24,,,,
010,en,r1,backstroke,b,æ,POS_VOT,12,,,,
010,en,r1,pond,p,ɑ,POS_VOT,103,,,,
010,en,r1,get,ɡ,ɛ,POS_VOT,27,,,,
010,en,r1,bath,b,ɑː,POS_VOT,23,,,,
010,en,r1,calm,k,ɒː,POS_VOT,70,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,10,,,,
010,en,r1,puffing,p,ʌ,POS_VOT,29,,,,
010,en,r1,time,t,aɪ,POS_VOT,84,,,,
010,en,r1,dog,d,ɑ,POS_VOT,14,,,,
010,en,r1,time,t,aɪ,POS_VOT,69,,,,
010,en,r1,to,t,uː,POS_VOT,42,,,,
010,en,r1,bathe,b,æ,POS_VOT,10,,,,
010,en,r1,to,t,ə,POS_VOT,48,,,,
010,en,r1,bump,b,ʌ,POS_VOT,9,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,17,,,,
010,en,r1,could,k,ʊ,,,NR,,,
010,en,r1,boy,b,ɔɪ,POS_VOT,20,,,,
010,en,r1,coward,k,aʊ,POS_VOT,95,,,,
010,en,r1,get,g,ɛ,POS_VOT,27,,,,
010,en,r1,come,k,ʌ,POS_VOT,56,,,,
010,en,r1,better,b,ɛ,POS_VOT,10,,,,
010,en,r1,down,d,aʊ,POS_VOT,11,,,,
010,en,r1,path,p,ɑː,POS_VOT,32,,,,
010,en,r1,pair,p,ɛ,POS_VOT,82,,,,
010,en,r1,poor,p,ɒ,POS_VOT,73,,,,
010,en,r1,burst,b,ɜː,POS_VOT,19,,,,
010,en,r1,tears,t,ɪə,POS_VOT,106,,,,
010,en,r1,don't,d,əʊ,POS_VOT,17,,,,
010,en,r1,bit,b,ɪ,POS_VOT,15,,,,
010,en,r1,delicate,d,ɛ,POS_VOT,21,,,,
010,en,r1,courage,k,ʌ,POS_VOT,64,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,21,,,,
010,en,r1,to,t,ə,,,NV,,,
010,en,r1,to,t,ə,POS_VOT,45,,,,
010,en,r1,got,ɡ,ɑ,POS_VOT,22,,,,
010,en,r1,tissue,t,ɪ,POS_VOT,49,,,,
010,en,r1,down,d,aʊ,POS_VOT,12,,,,
010,en,r1,perky,p,ɜː,POS_VOT,22,,,,
010,en,r1,turkey,t,ɜː,POS_VOT,68,,,,
010,en,r1,picking,p,ɪ,POS_VOT,21,,,,
010,en,r1,perky,p,ɜː,POS_VOT,38,,,,
010,en,r1,turkey,t,ɜː,POS_VOT,39,,,,
010,en,r1,day,d,eɪ,POS_VOT,16,,,,
010,en,r1,day,d,eɪ,POS_VOT,11,,,,
010,en,r1,perky,p,ɜː,POS_VOT,38,,,,
010,en,r1,turkey,t,ɜː,POS_VOT,51,,,,
010,en,r1,dear,d,iː,POS_VOT,20,,,,
010,en,r1,dear,d,iː,POS_VOT,31,,,,
010,en,r1,disaster,d,ɪ,POS_VOT,12,,,,
010,en,r1,bawled,b,ɒː,POS_VOT,12,,,,
010,en,r1,doomed,d,uː,POS_VOT,23,,,,
010,en,r1,goodness,ɡ,ʊ,POS_VOT,23,,,,
010,en,r1,can't,k,æ,POS_VOT,119,,,,
010,en,r1,be,b,iː,POS_VOT,36,,,,
010,en,r1,bad,b,æ,POS_VOT,14,,,,
010,en,r1,perky,p,ɜː,POS_VOT,26,,,,
010,en,r1,turkey,t,ɜː,POS_VOT,42,,,,
010,en,r1,to,t,ə,POS_VOT,46,,,,
010,en,r1,down,d,aʊ,POS_VOT,13,,,,
010,en,r1,be,b,iː,POS_VOT,22,,,,
010,en,r1,declare,d,ɪ,POS_VOT,20,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,13,,,,
010,en,r1,coordinating,k,ə,POS_VOT,54,,,,
010,en,r1,better,b,ɛ,POS_VOT,10,,,,
010,en,r1,come,k,ʌ,POS_VOT,74,,,,
010,en,r1,perky,p,ɜː,POS_VOT,33,,,,
010,en,r1,turkey,t,ɜː,POS_VOT,52,,,,
010,en,r1,count,k,aʊ,POS_VOT,95,,,,
010,en,r1,down,d,aʊ,POS_VOT,15,,,,
010,en,r1,by,b,aɪ,,,NR,,,
010,en,r1,bog,b,ɑ,,,NR,,,
010,en,r1,piggly,p,ɪ,POS_VOT,94,,,,
010,en,r1,piece,p,iː,POS_VOT,57,,,,
010,en,r1,piggy,p,ɪ,POS_VOT,55,,,,
010,en,r1,panicking,p,æ,POS_VOT,18,,,,
010,en,r1,paranoid,p,æ,POS_VOT,69,,,,
010,en,r1,got,ɡ,ɑ,POS_VOT,12,,,,
010,en,r1,told,t,əʊ,POS_VOT,108,,,,
010,en,r1,bird,b,ɜː,POS_VOT,12,,,,
010,en,r1,but,b,ʌ,POS_VOT,10,,,,
010,en,r1,could,k,ʊ,POS_VOT,43,,,,
010,en,r1,barely,b,ɛ,POS_VOT,14,,,,
010,en,r1,piggly,p,ɪ,POS_VOT,72,,,,
010,en,r1,pathetic,p,ə,POS_VOT,62,,,,
010,en,r1,don't,d,ɑ,POS_VOT,8,,,,
010,en,r1,big,b,ɪ,POS_VOT,13,,,,
010,en,r1,getting,ɡ,ɛ,POS_VOT,25,,,,
010,en,r1,beyond,b,ɪ,POS_VOT,11,,,,
010,en,r1,began,b,ɪ,POS_VOT,11,,,,
010,en,r1,to,t,uː,POS_VOT,92,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,13,,,,
010,en,r1,but,b,ʌ,POS_VOT,10,,,,
010,en,r1,to,t,ə,POS_VOT,37,,,,
010,en,r1,to,t,ə,POS_VOT,68,,,,
010,en,r1,bunker,b,ʌ,,,NR,,,
010,en,r1,to,t,ə,POS_VOT,35,,,,
010,en,r1,piggly,p,ɪ,POS_VOT,63,,,,
010,en,r1,to,t,ə,POS_VOT,48,,,,
010,en,r1,do,d,uː,POS_VOT,54,,,,
010,en,r1,come,k,ʌ,POS_VOT,73,,,,
010,en,r1,two,t,uː,POS_VOT,75,,,,
010,en,r1,don't,d,o,POS_VOT,11,,,,
010,en,r1,perky,p,ɜː,,,NR,,,
010,en,r1,turkey,t,ɜː,POS_VOT,38,,,,
010,en,r1,can,k,æ,POS_VOT,41,,,,
010,en,r1,beak,b,iː,POS_VOT,11,,,,
010,en,r1,too,t,uː,POS_VOT,78,,,,
010,en,r1,can,k,æ,,,NR,,,
010,en,r1,beak,b,iː,POS_VOT,17,,,,
010,en,r1,too,t,uː,,,NR,,,
010,en,r1,piggly,p,ɪ,POS_VOT,68,,,,
010,en,r1,down,d,aʊ,POS_VOT,10,,,,
010,en,r1,beside,b,ɪ,POS_VOT,14,,,,
010,en,r1,could,k,ʊ,POS_VOT,74,,,,
010,en,r1,could,k,ʊ,POS_VOT,45,,,,
010,en,r1,keep,k,iː,POS_VOT,95,,,,
010,en,r1,down,d,aʊ,POS_VOT,31,,,,
010,en,r1,got,ɡ,ɒ,POS_VOT,15,,,,
010,en,r1,poisoned,p,ɔɪ,POS_VOT,24,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,18,,,,
010,en,r1,pull,p,ʊ,POS_VOT,71,,,,
010,en,r1,together,t,ə,POS_VOT,37,,,,
010,en,r1,come,k,ʌ,POS_VOT,46,,,,
010,en,r1,to,t,ə,POS_VOT,36,,,,
010,en,r1,doomsday,d,uː,POS_VOT,16,,,,
010,en,r1,confused,k,ə,POS_VOT,55,,,,
010,en,r1,today,t,ə,POS_VOT,51,,,,
010,en,r1,couldn't,k,ʊ,POS_VOT,44,,,,
010,en,r1,piggly,p,ɪ,POS_VOT,54,,,,
010,en,r1,pickled,p,ɪ,POS_VOT,11,,,,
010,en,r1,belongs,b,ɪ,,,NR,,,
010,en,r1,to,t,ə,POS_VOT,39,,,,
010,en,r1,get,ɡ,ɛ,POS_VOT,23,,,,
010,en,r1,to,t,uː,POS_VOT,47,,,,
010,en,r1,bunker,b,ʌ,POS_VOT,18,,,,
010,en,r1,time,t,aɪ,POS_VOT,53,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,15,,,,
010,en,r1,together,t,ə,,,NR,,,
010,en,r1,talk,t,ɒ,POS_VOT,34,,,,
010,en,r1,perish,p,ɛ,,,NR,,,
010,en,r1,down,d,aʊ,,,CS,,,
010,en,r1,beside,b,i,POS_VOT,8,,,,
010,en,r1,gave,ɡ,eɪ,POS_VOT,22,,,,
010,en,r1,burp,b,ɝ,POS_VOT,12,,,,
010,en,r1,but,b,ʌ,POS_VOT,9,,,,
010,en,r1,can,k,æ,POS_VOT,67,,,,
010,en,r1,pub,p,ʌ,POS_VOT,35,,,,
010,en,r1,down,d,aʊ,POS_VOT,10,,,,
010,en,r1,goaty,ɡ,əʊ,,,CS,,,
010,en,r1,goaty,ɡ,əʊ,POS_VOT,33,,,,
010,en,r1,goodie,ɡ,ʊ,POS_VOT,23,,,,
010,en,r1,panic,p,æ,POS_VOT,57,,,,
010,en,r1,get,ɡ,ɛ,POS_VOT,22,,,,
010,en,r1,bump,b,ʌ,POS_VOT,8,,,,
010,en,r1,gave,ɡ,eɪ,,,NR,,,
010,en,r1,gobbled,ɡ,ɒ,POS_VOT,21,,,,
010,en,r1,perky,p,ɜː,POS_VOT,17,,,,
010,en,r1,turkey,t,ɜː,POS_VOT,28,,,,
010,en,r1,be,b,iː,,,NR,,,
010,en,r1,but,b,ʌ,,,NR,,,
010,en,r1,be,b,iː,,,NR,,,
010,en,r1,keep,k,iː,,,NR,,,
010,en,r1,goaty,ɡ,əʊ,,,NR,,,
010,en,r1,get,ɡ,ɑ,POS_VOT,19,,,,
010,en,r1,turkey,t,ɜː,POS_VOT,60,,,,
010,en,r1,can,k,æ,,,NR,,,
010,en,r1,count,k,aʊ,POS_VOT,44,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,13,,,,
010,en,r1,behave,b,ɪ,POS_VOT,24,,,,
010,en,r1,goatie,ɡ,əʊ,POS_VOT,19,,,,
010,en,r1,time,t,aɪ,POS_VOT,40,,,,
010,en,r1,coordinating,k,ə,POS_VOT,49,,,,
010,en,r1,goaty,ɡ,əʊ,,,NR,,,
010,en,r1,pithy,p,ɪ,POS_VOT,23,,,,
010,en,r1,people,p,iː,,,NR,,,
010,en,r1,call,k,ɒ,POS_VOT,55,,,,
010,en,r1,ducky,d,ʌ,POS_VOT,26,,,,
010,en,r1,bowing,b,əʊ,,,NR,,,
010,en,r1,but,b,ʌ,,,NR,,,
010,en,r1,going,ɡ,əʊ,POS_VOT,40,,,,
010,en,r1,bit,b,ɪ,POS_VOT,12,,,,
010,en,r1,piggly,p,ɪ,POS_VOT,78,,,,
010,en,r1,delays,d,ə,POS_VOT,19,,,,
010,en,r1,can,k,æ,POS_VOT,68,,,,
010,en,r1,go,ɡ,əʊ,POS_VOT,33,,,,
010,en,r1,dehydrated,d,iː,POS_VOT,19,,,,
010,en,r1,boy,b,ɔɪ,POS_VOT,17,,,,
010,en,r1,goaty,ɡ,əʊ,,,NR,,,
010,en,r1,goaty,ɡ,əʊ,,,NR,,,
010,en,r1,good,ɡ,ʊ,POS_VOT,35,,,,
010,en,r1,disaster,d,ɪ,POS_VOT,21,,,,
010,en,sen,pot,p,ɑ,POS_VOT,44,,,,
010,en,sen,tea,t,iː,POS_VOT,85,,,,
010,en,sen,to,t,ə,POS_VOT,36,,,,
010,en,sen,pass,p,ɑː,POS_VOT,44,,,,
010,en,sen,cut,k,ʌ,POS_VOT,62,,,,
010,en,sen,pie,p,aɪ,POS_VOT,60,,,,
010,en,sen,parts,p,ɑː,POS_VOT,29,,,,
010,en,sen,cooked,k,ʊ,POS_VOT,66,,,,
010,en,sen,before,b,ɪ,POS_VOT,11,,,,
010,en,sen,bell,b,ɛ,POS_VOT,22,,,,
010,en,sen,bind,b,aɪ,POS_VOT,8,,,,
010,en,sen,books,b,ʊ,POS_VOT,15,,,,
010,en,sen,tusk,t,ʌ,POS_VOT,55,,,,
010,en,sen,to,t,ə,POS_VOT,70,,,,
010,en,sen,costly,k,ɒ,POS_VOT,83,,,,
010,en,sen,gifts,ɡ,ɪ,POS_VOT,29,,,,
010,en,sen,tiny,t,aɪ,POS_VOT,34,,,,
010,en,sen,girl,ɡ,ɝ,,,CS,,,
010,en,sen,took,t,ʊ,POS_VOT,106,,,,
010,en,sen,days,d,eɪ,POS_VOT,20,,,,
010,en,sen,dish,d,ɪ,POS_VOT,27,,,,
010,en,sen,kitten,k,ɪ,POS_VOT,51,,,,
010,en,sen,dog,d,ɑ,POS_VOT,18,,,,
010,en,sen,down,d,aʊ,POS_VOT,14,,,,
010,en,sen,corn,k,ɔː,POS_VOT,74,,,,
010,en,sen,cobs,k,ɑ,POS_VOT,65,,,,
010,en,sen,can,k,æ,POS_VOT,84,,,,
010,en,sen,be,b,iː,POS_VOT,12,,,,
010,en,sen,to,t,ə,POS_VOT,41,,,,
010,en,sen,kindle,k,ɪ,POS_VOT,96,,,,
010,en,sen,gift,ɡ,ɪ,POS_VOT,28,,,,
010,en,sen,to,t,uː,POS_VOT,84,,,,
010,en,sen,buyer,b,aɪ,POS_VOT,70,,,,
010,en,sen,good,ɡ,ʊ,POS_VOT,18,,,,
010,en,sen,gain,ɡ,eɪ,POS_VOT,34,,,,
010,en,sen,good,ɡ,ʊ,POS_VOT,34,,,,
010,en,sen,cook,k,ʊ,POS_VOT,94,,,,
016,en,q1,currently,k,ə,POS_VOT,61,,,,
016,en,q1,design,d,ɪ,,,NR,,,
016,en,q1,get,ɡ,ɛ,POS_VOT,21,,,,
016,en,q1,to,t,ə,POS_VOT,56,,,,
016,en,q1,denmark,d,ɛ,POS_VOT,13,,,,
016,en,q1,design,d,ɪ,,,CS,,,
016,en,q1,different,d,ɪ,POS_VOT,25,,,,
016,en,q1,but,b,ʌ,POS_VOT,19,,,,
016,en,q1,dealing,d,iː,POS_VOT,29,,,,
016,en,q1,career,k,ə,POS_VOT,56,,,,
016,en,q1,but,b,ʌ,,,NR,,,
016,en,q1,connected,k,ə,POS_VOT,51,,,,
016,en,q1,to,t,uː,POS_VOT,77,,,,
016,en,q1,go,ɡ,əʊ,POS_VOT,34,,,,
016,en,q1,to,t,uː,,,NR,,,
016,en,q1,because,b,ɪ,POS_VOT,35,,,,
016,en,q1,design,d,ɪ,,,NR,,,
016,en,q1,courses,k,ɒ,POS_VOT,63,,,,
016,en,q1,consists,k,ɒ,POS_VOT,59,,,,
016,en,q1,different,d,ɪ,POS_VOT,16,,,,
016,en,q1,curriculums,k,ɚ,POS_VOT,54,,,,
016,en,q1,basically,b,eɪ,POS_VOT,10,,,,
016,en,q1,but,b,ʌ,POS_VOT,26,,,,
016,en,q1,going,ɡ,əʊ,POS_VOT,18,,,,
016,en,q1,to,t,ə,POS_VOT,48,,,,
016,en,q1,be,b,iː,,,NR,,,
016,en,q1,coding,k,əʊ,POS_VOT,66,,,,
016,en,q1,but,b,ʌ,POS_VOT,23,,,,
016,en,q1,teachers,t,iː,POS_VOT,61,,,,
016,en,q1,told,t,əʊ,POS_VOT,40,,,,
016,en,q1,because,b,ɪ,POS_VOT,30,,,,
016,en,q1,companies,k,ə,POS_VOT,72,,,,
016,en,q1,to,t,ə,,,NV,,,
016,en,q1,course,k,ɒ,POS_VOT,33,,,,
016,en,q1,design,d,ɪ,POS_VOT,18,,,,
016,en,q1,do,d,uː,POS_VOT,21,,,,
016,en,q1,design,d,ɪ,POS_VOT,24,,,,
016,en,q1,different,d,ɪ,POS_VOT,34,,,,
016,en,q1,to,t,uː,POS_VOT,80,,,,
016,en,q1,but,b,ʌ,POS_VOT,21,,,,
016,en,q1,common,k,ə,POS_VOT,67,,,,
016,en,q1,to,t,uː,POS_VOT,94,,,,
016,en,q1,content,k,ə,POS_VOT,51,,,,
016,en,q1,courses,k,ɒ,POS_VOT,53,,,,
016,en,q1,content,k,ə,POS_VOT,47,,,,
016,en,q1,comes,k,ʌ,POS_VOT,39,,,,
016,en,q1,to,t,ə,,,NR,,,
016,en,q1,coding,k,ɔː,POS_VOT,54,,,,
016,en,q1,computer,k,ə,POS_VOT,42,,,,
016,en,q1,course,k,ɒ,POS_VOT,45,,,,
016,en,q1,course,k,ɒ,POS_VOT,89,,,,
016,en,q1,because,b,ɪ,POS_VOT,27,,,,
016,en,q1,backend,b,æ,,,CS,,,
016,en,q1,but,b,ʌ,,,VA,-54,37,
016,en,q1,development,d,ɪ,POS_VOT,21,,,,
016,en,q1,coding,k,əʊ,POS_VOT,68,,,,
016,en,q2,big,b,ɪ,POS_VOT,17,,,,
016,en,q2,topic,t,ɔ,POS_VOT,35,,,,
016,en,q2,but,b,ʌ,POS_VOT,28,,,,
016,en,q2,best,b,ɛ,POS_VOT,20,,,,
016,en,q2,to,t,uː,POS_VOT,83,,,,
016,en,q2,to,t,uː,POS_VOT,55,,,,
016,en,q2,because,b,ɪ,POS_VOT,18,,,,
016,en,q2,can,k,æ,POS_VOT,43,,,,
016,en,q2,because,b,ɪ,POS_VOT,15,,,,
016,en,q2,to,t,ə,POS_VOT,36,,,,
016,en,q2,before,b,ɪ,POS_VOT,19,,,,
016,en,q2,go,ɡ,əʊ,POS_VOT,30,,,,
016,en,q2,to,t,uː,POS_VOT,50,,,,
016,en,q2,but,b,ʌ,,,VA,-67,15,
016,en,q2,because,b,ɪ,,,NV,,,
016,en,q2,becomes,b,ɪ,POS_VOT,19,,,,
016,en,q2,to,t,uː,POS_VOT,48,,,,
016,en,q2,but,b,ʌ,POS_VOT,17,,,,
016,en,q2,to,t,uː,POS_VOT,85,,,,
016,en,q2,guess,ɡ,ɛ,,,NR,,,
016,en,q2,to,t,ə,POS_VOT,55,,,,
016,en,q2,to,t,ə,POS_VOT,39,,,,
016,en,q2,distract,d,ɪ,POS_VOT,19,,,,
016,en,q2,don't,d,ɒ,POS_VOT,22,,,,
016,en,q2,don't,d,ɒ,,,NR,,,
016,en,q2,bad,b,æ,POS_VOT,28,,,,
016,en,q2,goes,ɡ,əʊ,POS_VOT,38,,,,
016,en,q2,don't,d,ɒ,,,NR,,,
016,en,s1,text,t,ɛ,POS_VOT,19,,,,
016,en,s1,day,d,eɪ,,,NR,,,
016,en,s1,basically,b,eɪ,,22,,,,
016,en,s1,got,ɡ,ɑ,POS_VOT,40,,,,
016,en,s1,bumped,b,ʌ,,,NR,,,
016,en,s1,by,b,aɪ,POS_VOT,19,,,,
016,en,s1,but,b,ʌ,POS_VOT,17,,,,
016,en,s1,basically,b,eɪ,POS_VOT,14,,,,
016,en,s1,to,t,uː,POS_VOT,42,,,,
016,en,s1,gather,ɡ,æ,POS_VOT,23,,,,
016,en,s1,ducky,d,ʌ,,,CS,,,
016,en,s1,to,t,ə,POS_VOT,51,,,,
016,en,s1,to,t,uː,POS_VOT,98,,,,
016,en,s1,but,b,ʌ,POS_VOT,31,,,,
016,en,s1,to,t,uː,POS_VOT,69,,,,
016,en,s1,can,k,æ,POS_VOT,74,,,,
016,en,s1,basically,b,eɪ,POS_VOT,43,,,,
016,en,s1,get,ɡ,ɛ,POS_VOT,29,,,,
016,en,r1,day,d,eɪ,,,NR,,,
016,en,r1,pecking,p,ɛ,POS_VOT,13,,,,
016,en,r1,dirt,d,ɜː,POS_VOT,19,,,,
016,en,r1,day,d,eɪ,,,NR,,,
016,en,r1,pecking,p,ɛ,,20,,,,
016,en,r1,dirt,d,ɜː,,25,,,,
016,en,r1,tasty,t,ɪ,POS_VOT,29,,,,
016,en,r1,dear,d,ɪ,,,CS,,,
016,en,r1,disataser,d,ɪ,POS_VOT,17,,,,
016,en,r1,bit,b,ɪ,POS_VOT,15,,,,
016,en,r1,could,k,ʊ,POS_VOT,34,,,,
016,en,r1,big,b,ɪ,POS_VOT,9,,,,
016,en,r1,painful,p,eɪ,POS_VOT,25,,,,
016,en,r1,bump,b,ʌ,POS_VOT,12,,,,
016,en,r1,better,b,ɛ,POS_VOT,17,,,,
016,en,r1,panicked,p,æ,POS_VOT,15,,,,
016,en,r1,ducky,d,ʌ,POS_VOT,11,,,,
016,en,r1,doing,d,uː,POS_VOT,28,,,,
016,en,r1,backstroke,b,æ,POS_VOT,12,,,,
016,en,r1,pond,p,ɑ,POS_VOT,26,,,,
016,en,r1,get,ɡ,ɛ,POS_VOT,21,,,,
016,en,r1,bath,b,ɑː,POS_VOT,17,,,,
016,en,r1,calmed,k,ɒː,POS_VOT,66,,,,
016,en,r1,calm,k,ɒː,POS_VOT,31,,,,
016,en,r1,ducky,d,ʌ,,,CS,,,
016,en,r1,puffing,p,ʌ,POS_VOT,21,,,,
016,en,r1,time,t,aɪ,POS_VOT,14,,,,
016,en,r1,dog,d,ɑ,POS_VOT,32,,,,
016,en,r1,time,t,aɪ,,,NR,,,
016,en,r1,to,t,uː,POS_VOT,34,,,,
016,en,r1,bath,b,ɑː,POS_VOT,14,,,,
016,en,r1,to,t,ə,NEG_VOT,,NV,,,
016,en,r1,bump,b,ʌ,POS_VOT,10,,,,
016,en,r1,ducky,d,ʌ,POS_VOT,18,,,,
016,en,r1,could,k,ʊ,POS_VOT,36,,,,
016,en,r1,boy,b,ɔɪ,POS_VOT,9,,,,
016,en,r1,cowe,k,aʊ,POS_VOT,53,,,,
016,en,r1,coward,k,aʊ,POS_VOT,50,,,,
016,en,r1,get,g,ɛ,POS_VOT,20,,,,
016,en,r1,come,k,ʌ,POS_VOT,36,,,,
016,en,r1,better,b,ɛ,POS_VOT,14,,,,
016,en,r1,down,d,aʊ,POS_VOT,11,,,,
016,en,r1,path,p,ɑː,POS_VOT,22,,,,
016,en,r1,pair,p,ɛ,POS_VOT,14,,,,
016,en,r1,poor,p,ɒ,POS_VOT,47,,,,
016,en,r1,burst,b,ɜː,POS_VOT,22,,,,
016,en,r1,tears,t,ɪə,POS_VOT,45,,,,
016,en,r1,don't,d,əʊ,,,NR,,,
016,en,r1,bit,b,ɪ,POS_VOT,17,,,,
016,en,r1,delicate,d,ɛ,POS_VOT,19,,,,
016,en,r1,courage,k,ʌ,POS_VOT,44,,,,
016,en,r1,ducky,d,ʌ,POS_VOT,16,,,,
016,en,r1,to,t,ə,POS_VOT,42,,,,
016,en,r1,got,ɡ,ɑ,,,NR,,,
016,en,r1,tissue,t,ɪ,POS_VOT,28,,,,
016,en,r1,down,d,aʊ,NEG_VOT,-55,,,,
016,en,r1,perky,p,ɜː,POS_VOT,39,,,,
016,en,r1,turkey,t,ɜː,POS_VOT,38,,,,
016,en,r1,picking,p,ɪ,POS_VOT,25,,,,
016,en,r1,perky,p,ɜː,POS_VOT,25,,,,
016,en,r1,turkey,t,ɜː,POS_VOT,39,,,,
016,en,r1,day,d,eɪ,POS_VOT,24,,,,
016,en,r1,day,d,eɪ,POS_VOT,21,,,,
016,en,r1,perky,p,ɜː,POS_VOT,28,,,,
016,en,r1,turkey,t,ɜː,POS_VOT,31,,,,
016,en,r1,dear,d,iː,POS_VOT,18,,,,
016,en,r1,disaster,d,ɪ,,,CS,,,
016,en,r1,bawled,b,ɒː,,,VA,-65,16,
016,en,r1,doomed,d,uː,,,CS,,,
016,en,r1,goodness,ɡ,ʊ,POS_VOT,30,,,,
016,en,r1,can't,k,æ,POS_VOT,44,,,,
016,en,r1,be,b,iː,POS_VOT,12,,,,
016,en,r1,bad,b,æ,POS_VOT,14,,,,
016,en,r1,perky,p,ɜː,POS_VOT,32,,,,
016,en,r1,turkey,t,ɜː,,,NR,,,
016,en,r1,to,t,ə,POS_VOT,43,,,,
016,en,r1,down,d,aʊ,POS_VOT,18,,,,
016,en,r1,be,b,iː,NEG_VOT,-29,,,,
016,en,r1,declare,d,ɪ,POS_VOT,14,,,,
016,en,r1,ducky,d,ʌ,,,CS,,,
016,en,r1,coordinating,k,ə,POS_VOT,51,,,,
016,en,r1,better,b,ɛ,POS_VOT,12,,,,
016,en,r1,come,k,ʌ,POS_VOT,55,,,,
016,en,r1,perky,p,ɜː,POS_VOT,31,,,,
016,en,r1,turkey,t,ɜː,POS_VOT,36,,,,
016,en,r1,count,k,aʊ,POS_VOT,31,,,,
016,en,r1,down,d,aʊ,POS_VOT,13,,,,
016,en,r1,by,b,aɪ,,,CS,,,
016,en,r1,bog,b,ɑ,,,CS,,,
016,en,r1,pig,p,ɪ,POS_VOT,19,,,,
016,en,r1,piggly,p,ɪ,POS_VOT,24,,,,
016,en,r1,piece,p,iː,POS_VOT,22,,,,
016,en,r1,piggly,p,ɪ,POS_VOT,22,,,,
016,en,r1,piggy,p,ɪ,,,NR,,,
016,en,r1,panicking,p,æ,POS_VOT,32,,,,
016,en,r1,paranoid,p,æ,POS_VOT,21,,,,
016,en,r1,got,ɡ,ɑ,POS_VOT,36,,,,
016,en,r1,told,t,əʊ,POS_VOT,47,,,,
016,en,r1,bird,b,ɜː,POS_VOT,34,,,,
016,en,r1,but,b,ʌ,POS_VOT,18,,,,
016,en,r1,could,k,ʊ,POS_VOT,39,,,,
016,en,r1,barely,b,ɛ,POS_VOT,12,,,,
016,en,r1,piggly,p,ɪ,POS_VOT,25,,,,
016,en,r1,pathetic,p,ə,POS_VOT,14,,,,
016,en,r1,don't,d,ɑ,NEG_VOT,-60,,,,
016,en,r1,big,b,ɪ,POS_VOT,8,,,,
016,en,r1,getting,ɡ,ɛ,,,CS,,,
016,en,r1,beyond,b,ɪ,POS_VOT,12,,,,
016,en,r1,began,b,ɪ,POS_VOT,16,,,,
016,en,r1,to,t,uː,POS_VOT,58,,,,
016,en,r1,ducky,d,ʌ,,,CS,,,
016,en,r1,but,b,ʌ,POS_VOT,8,,,,
016,en,r1,to,t,uː,POS_VOT,74,,,,
016,en,r1,to,t,ə,POS_VOT,41,,,,
016,en,r1,bunker,b,ʌ,POS_VOT,10,,,,
016,en,r1,to,t,ə,POS_VOT,44,,,,
016,en,r1,piggly,p,ɪ,POS_VOT,26,,,,
016,en,r1,to,t,ə,POS_VOT,53,,,,
016,en,r1,do,d,uː,POS_VOT,11,,,,
016,en,r1,come,k,ʌ,POS_VOT,74,,,,
016,en,r1,two,t,uː,,,NR,,,
016,en,r1,don't,d,o,POS_VOT,20,,,,
016,en,r1,perky,p,ɜː,POS_VOT,25,,,,
016,en,r1,turkey,t,ɜː,POS_VOT,34,,,,
016,en,r1,can,k,æ,POS_VOT,28,,,,
016,en,r1,beak,b,iː,POS_VOT,11,,,,
016,en,r1,too,t,uː,POS_VOT,33,,,,
016,en,r1,piggly,p,ɪ,POS_VOT,20,,,,
016,en,r1,down,d,aʊ,POS_VOT,15,,,,
016,en,r1,beside,b,ɪ,POS_VOT,14,,,,
016,en,r1,could,k,ʊ,,,NR,,,
016,en,r1,keep,k,iː,POS_VOT,68,,,,
016,en,r1,down,d,aʊ,,,NR,,,
016,en,r1,got,ɡ,ɒ,POS_VOT,25,,,,
016,en,r1,poisoned,p,ɔɪ,POS_VOT,29,,,,
016,en,r1,ducky,d,ʌ,POS_VOT,18,,,,
016,en,r1,pull,p,ʊ,POS_VOT,28,,,,
